No.,Importer Name,Principal ,Brand Name,SAP Code,SAP Description,Product Code,IR Description ,Pack Size,Manufacturer Name,Manufacturer Address,Country of Origin,IR Number,Issued Date ,Valid Date,"IR Status
(Active/Inactive)","Renewal
Plan (Days)",To Start Renewal Timeline,"Application Status
(New/Renewal)",Application Number,Application Date,Approval Status,"Product Status 
(Active/Discon)",List Number,Remark
246,"Pahtama Group Co., Ltd",Abbott,Pediasure,NPI,Degram,SG165855078130219,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001797,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016279,19-Jun-24,Approved,Active,,Degram with new compliance label
247,"Pahtama Group Co., Ltd",Abbott,Pediasure,NPI,Degram,SG165855078130219,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001797,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016279,19-Jun-24,Approved,Active,,Degram with new compliance label
248,"Pahtama Group Co., Ltd",Abbott,Pediasure,NPI,Degram,SG165855078130223,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001860,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016278,19-Jun-24,Approved,Plant to discon,,Degram with new compliance label
249,"Multi-Resources Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG174287694130074,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001689,13-Aug-24,13-Aug-27,Active,360,18-Aug-26,,,,Approved,Active,,Degram with new compliance label
250,"Multi-Resources Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG174287694130075,Strawberry Flavored Child Nutritional Supplement (For 1-3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001779,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016153,06-Jun-24,Approved,Plant to discon,,Degram with new compliance label
251,"Multi-Resources Co., Ltd",Abbott,Pediasure,NPI,Degram,SG174287694130076 ,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001798,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016284,20-Jun-24,Approved,Active,,Degram with new compliance label
252,"Multi-Resources Co., Ltd",Abbott,Pediasure,NPI,Degram,SG174287694130076 ,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001798,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016284,20-Jun-24,Approved,Active,,Degram with new compliance label
253,"Multi-Resources Co., Ltd",Abbott,Pediasure,NPI,Degram,SG174287694130077,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001799,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016285,20-Jun-24,Approved,Plant to discon,,Degram with new compliance label
254,"City Family Properties Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG112258582130052,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001690,13-Aug-24,13-Aug-27,Active,360,18-Aug-26,,,,Approved,Active,,Degram with new compliance label
255,"City Family Properties Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG112258582130053 ,Strawberry Flavored Child Nutritional Supplement (For 1-3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001778,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016151,06-Jun-24,Approved,Plant to discon,,Degram with new compliance label
256,"City Family Properties Co., Ltd",Abbott,Pediasure,NPI,Degram,SG112258582130056,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001800,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016280,20-Jun-24,Approved,Active,,Degram with new compliance label
257,"City Family Properties Co., Ltd",Abbott,Pediasure,NPI,Degram,SG112258582130056,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001800,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016280,20-Jun-24,Approved,Active,,Degram with new compliance label
258,"City Family Properties Co., Ltd",Abbott,Pediasure,NPI,Degram,SG112258582130057,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001803,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016281,20-Jun-24,Approved,Plant to discon,,Degram with new compliance label
259,"Reach Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG115789775130057,Strawberry Flavored Child Nutritional Supplement (For 1-3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001776,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016152,06-Jun-24,Approved,Plant to discon,,Degram with new compliance label
260,"Pahtama Group Co., Ltd",Abbott,Similac,NPI,,IE165855078130216 ,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001790,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016224,13-Jun-24,Approved,Active,,Degram with new compliance label
261,"Pahtama Group Co., Ltd",Abbott,Similac,NPI,,IE165855078130216 ,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001790,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016224,13-Jun-24,Approved,Active,,Degram with new compliance label
262,"Pahtama Group Co., Ltd",Abbott,Similac,NPI,,IE165855078130217 ,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001791,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016225,13-Jun-24,Approved,Active,,Degram with new compliance label
263,"Pahtama Group Co., Ltd",Abbott,Similac,NPI,,IE165855078130217 ,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001791,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016225,13-Jun-24,Approved,Active,,Degram with new compliance label
264,"Pahtama Group Co., Ltd",Abbott,Similac Gain IQ,NPI,,IE165855078130228,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002501,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/016226,13-Jun-24,Approved,Active,,Degram with new compliance label
265,"Pahtama Group Co., Ltd",Abbott,Similac Gain IQ Kid,0202111030,Similac Einstein,IE165855078130227,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001938,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,,,,Approved,Active,,
266,"Pahtama Group Co., Ltd",Abbott,Similac Gain IQ Kid,0202111031,Similac Einstein,IE165855078130227,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001938,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,,,,Approved,Plant to discon,,
267,"Pahtama Group Co., Ltd",Abbott,Similac Gain IQ Kid,NPI,,IE165855078130221,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001850,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016227,13-Jun-24,Approved,Active,,Degram with new compliance label
268,"City Family Properties Co., Ltd",Abbott,Similac,NPI,,IE112258582130055,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001794,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016251,17-Jun-24,Approved,Active,,Degram with new compliance label
269,"City Family Properties Co., Ltd",Abbott,Similac,NPI,,IE112258582130055,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001794,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016251,17-Jun-24,Approved,Active,,Degram with new compliance label
270,"City Family Properties Co., Ltd",Abbott,Similac,NPI,,IE112258582130054,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001793,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016252,17-Jun-24,Approved,Active,,Degram with new compliance label
271,"City Family Properties Co., Ltd",Abbott,Similac,NPI,,IE112258582130054,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001793,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016252,17-Jun-24,Approved,Active,,Degram with new compliance label
272,"City Family Properties Co., Ltd",Abbott,Similac Gain IQ,NPI,,IE112258582130064,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002514,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/016253,17-Jun-24,Approved,Active,,Degram with new compliance label
273,"City Family Properties Co., Ltd",Abbott,Similac Gain IQ Kid,NPI,,IE112258582130058,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001868,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016254,17-Jun-24,Approved,Active,,Degram with new compliance label
274,"Reach Co., Ltd",Abbott,Similac,NPI,,IE115789775130058 ,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001795,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016258,18-Jun-24,Approved,Active,,Degram with new compliance label
275,"Reach Co., Ltd",Abbott,Similac,NPI,,IE115789775130058 ,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001795,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016258,18-Jun-24,Approved,Active,,Degram with new compliance label
276,"Reach Co., Ltd",Abbott,Similac,NPI,,IE115789775130063,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001864,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016259,18-Jun-24,Approved,Active,,Degram with new compliance label
277,"Reach Co., Ltd",Abbott,Similac,NPI,,IE115789775130063,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001864,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016259,18-Jun-24,Approved,Active,,Degram with new compliance label
278,"Reach Co., Ltd",Abbott,Similac Gain IQ,NPI,,IE115789775130067,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002517,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/016260,18-Jun-24,Approved,Active,,Degram with new compliance label
279,"Reach Co., Ltd",Abbott,Similac Gain IQ Kid,NPI,,IE115789775130062,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001863,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016261,18-Jun-24,Approved,Active,,Degram with new compliance label
280,"Multi-Resources Co., Ltd",Abbott,Similac,NPI,,IE174287694130078,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001865,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016262,18-Jun-24,Approved,Active,,Degram with new compliance label
281,"Multi-Resources Co., Ltd",Abbott,Similac,NPI,,IE174287694130078,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001865,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016262,18-Jun-24,Approved,Active,,Degram with new compliance label
282,"Multi-Resources Co., Ltd",Abbott,Similac,NPI,,IE174287694130079,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001866,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016263,18-Jun-24,Approved,Active,,Degram with new compliance label
283,"Multi-Resources Co., Ltd",Abbott,Similac,NPI,,IE174287694130079,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),800g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001866,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016263,18-Jun-24,Approved,Active,,Degram with new compliance label
284,"Multi-Resources Co., Ltd",Abbott,Similac Gain IQ,NPI,,IE174287694130086,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002516,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/016264,18-Jun-24,Approved,Active,,Degram with new compliance label
285,"Multi-Resources Co., Ltd",Abbott,Similac Gain IQ Kid,NPI,,IE174287694130080 ,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001867,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016265,18-Jun-24,Approved,Active,,Degram with new compliance label
286,"Stellar Vision Co., Ltd",Abbott,Glucerna,0203112008,GLUCERNA Gladiator 400GM,SG113661968130001,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000900,13-May-24,13-May-27,Active,360,18-May-26,,,,Approved,Plant to discon,Y495S0,IR description will be change (label need to revise when IR renewal)
287,"Stellar Vision Co., Ltd",Abbott,Glucerna,0203112009,GLUCERNA Gladiator 850GM,SG113661968130001,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000900,13-May-24,13-May-27,Active,360,18-May-26,,,,Approved,Plant to discon,Y495S0,IR description will be change (label need to revise when IR renewal)
288,"Commerce Ace Co., Ltd",Abbott,Pediasure,0206123003,Pediasure ML2,SG115794795130001,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000901,13-May-24,13-May-27,Active,360,18-May-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
289,"Commerce Ace Co., Ltd",Abbott,Pediasure,0206123004,Pediasure ML2,SG115794795130001,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000901,13-May-24,13-May-27,Active,360,18-May-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
290,"Stellar Vision Co., Ltd",Abbott,Similac,0208121015,Similac Einstein,IE113661968130005,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001931,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/017234,01-Aug-24,Approved,Active,Y571,
291,"Stellar Vision Co., Ltd",Abbott,Similac,0208121016,Similac Einstein,IE113661968130005,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001931,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/017234,01-Aug-24,Approved,Plant to discon,Y571,
292,"Stellar Vision Co., Ltd",Abbott,Similac,0208111016,Similac Einstein,IE113661968130003,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001838,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/017235,01-Aug-24,Approved,Active,Y572,
293,"Stellar Vision Co., Ltd",Abbott,Similac,0208111017,Similac Einstein,IE113661968130003,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001838,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/017235,01-Aug-24,Approved,Plant to discon,Y572,
294,"Stellar Vision Co., Ltd",Abbott,Similac Gain IQ,0202111028,Similac Einstein,IE113661968130010,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002521,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017236,01-Aug-24,Approved,Active,Y573,
295,"Stellar Vision Co., Ltd",Abbott,Similac Gain IQ,0202111029,Similac Einstein,IE113661968130010,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002521,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017236,01-Aug-24,Approved,Plant to discon,Y573,
296,"Stellar Vision Co., Ltd",Abbott,Similac Gain IQ Kid,0202111030,Similac Einstein,IE113661968130004 ,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001839,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/017237,01-Aug-24,Approved,Active,Y574,
297,"Stellar Vision Co., Ltd",Abbott,Similac Gain IQ Kid,0202111031,Similac Einstein,IE113661968130004 ,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001839,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/017237,01-Aug-24,Approved,Plant to discon,Y574,
298,"Commerce Ace Co., Ltd",Abbott,Similac,0208121015,Similac Einstein,IE115794795130004,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001932,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/017239,01-Aug-24,Approved,Active,Y571,
299,"Commerce Ace Co., Ltd",Abbott,Similac,0208121016,Similac Einstein,IE115794795130004,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001932,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/017239,01-Aug-24,Approved,Plant to discon,Y571,
300,"Commerce Ace Co., Ltd",Abbott,Similac,0208111016,Similac Einstein,IE115794795130002 ,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001837,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/017240,01-Aug-24,Approved,Active,Y572,
301,"Commerce Ace Co., Ltd",Abbott,Similac,0208111017,Similac Einstein,IE115794795130002 ,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001837,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/017240,01-Aug-24,Approved,Plant to discon,Y572,
302,"Commerce Ace Co., Ltd",Abbott,Similac Gain IQ,0202111028,Similac Einstein,IE115794795130009,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002520,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017241,01-Aug-24,Approved,Active,,
303,"Commerce Ace Co., Ltd",Abbott,Similac Gain IQ,0202111029,Similac Einstein,IE115794795130009,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002520,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017241,01-Aug-24,Approved,Plant to discon,,
304,"Commerce Ace Co., Ltd",Abbott,Similac Gain IQ Kid,0202111030,Similac Einstein,IE115794795130003,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001930,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/017242,01-Aug-24,Approved,Active,Y574,
305,"Commerce Ace Co., Ltd",Abbott,Similac Gain IQ Kid,0202111031,Similac Einstein,IE115794795130003,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/001930,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/017242,01-Aug-24,Approved,Plant to discon,Y574,
306,"City Family Properties Co., Ltd",Abbott,Glucerna,0203113009,GLUCERNA Gladiator 52.1GM,ES112258582130063,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/002200,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/017742,28-Aug-24,Approved,Active,,
